251026,#group#

EPG节目单：https://epg.erw.cc/all.xml




特别说明,#genre#
关注微信公众号  学疏
根据使用网络,https://
选择不同线路,https://

酷9设置,#genre#
其他设置,https://
分组类型,https://
二级分组模式,https://






央视,#genre#
淘电影,http://223.72.11.95:8022/udp/228.1.1.124:8001
每日影院,http://223.72.11.95:8022/udp/228.1.1.120:8002
星影,http://223.72.11.95:8022/udp/228.1.1.175:4120
动作影院,http://223.72.11.95:8022/udp/228.1.1.173:4120
光影,http://223.72.11.95:8022/udp/228.1.1.165:4120
喜剧影院,http://223.72.11.95:8022/udp/228.1.1.172:4120
家庭影院,http://223.72.11.95:8022/udp/228.1.1.174:4120
精选,http://223.72.11.95:8022/udp/228.1.1.155:4120
经典电影,http://223.72.11.95:8022/udp/228.1.1.89:9024
纪实人文,http://223.72.11.95:8022/udp/228.1.1.20:8060
金鹰纪实,http://223.72.11.95:8022/udp/228.1.1.34:8156
地理,http://223.72.11.95:8022/udp/228.1.1.152:4120
淘剧场,http://223.72.11.95:8022/udp/228.1.1.126:8001
淘娱乐,http://223.72.11.95:8022/udp/228.1.1.133:8001
淘Baby,http://223.72.11.95:8022/udp/228.1.1.128:8001
萌宠TV,http://223.72.11.95:8022/udp/228.1.1.135:8002
睛彩竞技,http://223.72.11.95:8022/udp/228.1.1.223:8002
睛彩篮球,http://223.72.11.95:8022/udp/228.1.1.224:8002
睛彩羽毛球,http://223.72.11.95:8022/udp/228.1.1.225:8002
睛彩广场舞,http://223.72.11.95:8022/udp/228.1.1.226:8002
茶频道,http://223.72.11.95:8022/udp/228.1.1.145:8002
淘精彩,http://223.72.11.95:8022/udp/228.1.1.202:8002
快乐垂钓,http://223.72.11.95:8022/udp/228.1.1.144:8002
少儿动画,http://223.72.11.95:8022/udp/228.1.1.83:9000
热播剧场,http://223.72.11.95:8022/udp/228.1.1.88:9020
解密,http://223.72.11.95:8022/udp/228.1.1.156:4120
军事,http://223.72.11.95:8022/udp/228.1.1.157:4120
军旅剧场,http://223.72.11.95:8022/udp/228.1.1.149:4120
动画,http://223.72.11.95:8022/udp/228.1.1.161:4120
古装剧场,http://223.72.11.95:8022/udp/228.1.1.150:4120
嘉佳卡通,http://223.72.11.95:8022/udp/228.1.1.93:9268
国学,http://223.72.11.95:8022/udp/228.1.1.158:4120
城市剧场,http://223.72.11.95:8022/udp/228.1.1.148:4120
墨宝,http://223.72.11.95:8022/udp/228.1.1.164:4120
好学生,http://223.72.11.95:8022/udp/228.1.1.162:4120
山东教育,http://223.72.11.95:8022/udp/228.1.1.96:4120
戏曲,http://223.72.11.95:8022/udp/228.1.1.159:4120
早教,http://223.72.11.95:8022/udp/228.1.1.160:4120
武侠剧场,http://223.72.11.95:8022/udp/228.1.1.171:4120
武术,http://223.72.11.95:8022/udp/228.1.1.168:4120
爱生活,http://223.72.11.95:8022/udp/228.1.1.167:4120
美人,http://223.72.11.95:8022/udp/228.1.1.154:4120
美妆,http://223.72.11.95:8022/udp/228.1.1.153:4120
财富天下,http://223.72.11.95:8022/udp/228.1.1.90:9136
足球,http://223.72.11.95:8022/udp/228.1.1.170:4120
金鹰卡通,http://223.72.11.95:8022/udp/228.1.1.92:9252
鉴赏,http://223.72.11.95:8022/udp/228.1.1.163:4120
音乐现场,http://223.72.11.95:8022/udp/228.1.1.151:4120
魅力时尚,http://223.72.11.95:8022/udp/228.1.1.86:9012



本地,#genre#
BRTV北京卫视,http://223.72.11.95:8022/udp/228.1.1.115:8000
BRTV新闻,http://223.72.11.95:8022/udp/228.1.1.189:8000
BRTV影视,http://223.72.11.95:8022/udp/228.1.1.190:8000
BRTV文艺,http://223.72.11.95:8022/udp/228.1.1.116:8000
BRTV财经,http://223.72.11.95:8022/udp/228.1.1.197:8000
BRTV生活,http://223.72.11.95:8022/udp/228.1.1.198:8000
BRTV青年,http://223.72.11.95:8022/udp/228.1.1.199:8000
BRTV纪实科教,http://223.72.11.95:8022/udp/228.1.1.196:8000
BRTV卡酷少儿,http://223.72.11.95:8022/udp/228.1.1.195:8000
BRTV体育休闲,http://223.72.11.95:8022/udp/228.1.1.117:8000
BRTV国际频道,http://223.72.11.95:8022/udp/228.1.1.111:8000
BRTV 8K,http://223.72.11.95:8022/# udp/228.1.1.217:8002



杭州电信,#group#



央视高清,#genre#
CCTV1,rtsp://115.233.41.137/PLTV/88888913/224/3221228078/10000100000000060000000002460690_0.smil
CCTV2,rtsp://115.233.41.137/PLTV/88888913/224/3221228083/10000100000000060000000002633372_0.smil
CCTV3,rtsp://115.233.41.137/PLTV/88888913/224/3221229136/10000100000000060000000005809121_0.smil
CCTV5,rtsp://115.233.41.137/PLTV/88888913/224/3221229114/10000100000000060000000005809143_0.smil
CCTV5+,rtsp://115.233.41.137/PLTV/88888913/224/3221229201/52583204.smil
CCTV6,rtsp://115.233.41.137/PLTV/88888913/224/3221229161/10000100000000060000000005809142_0.smil
CCTV7,rtsp://115.233.41.137/PLTV/88888913/224/3221228093/10000100000000060000000002633385_0.smil
CCTV8,rtsp://115.233.41.137/PLTV/88888913/224/3221229157/10000100000000060000000005809141_0.smil
CCTV9,rtsp://115.233.41.137/PLTV/88888913/224/3221228112/10000100000000060000000002633384_0.smil
CCTV10,rtsp://115.233.41.137/PLTV/88888913/224/3221228131/10000100000000060000000002633383_0.smil
CCTV12,rtsp://115.233.41.137/PLTV/88888913/224/3221228130/10000100000000060000000002633382_0.smil
CCTV13,rtsp://115.233.41.137/PLTV/88888913/224/3221229154/52628615.smil
CCTV14,rtsp://115.233.41.137/PLTV/88888913/224/3221228088/10000100000000060000000002633381_0.smil
CCTV16,rtsp://115.233.41.137/PLTV/88888913/224/3221229307/70526246.smil
央视标清,#genre#
CCTV1,rtsp://115.233.41.137/PLTV/88888913/224/3221227767/10000100000000060000000000304156_0.smil
CCTV2,rtsp://115.233.41.137/PLTV/88888913/224/3221227795/10000100000000060000000000304162_0.smil
CCTV4,rtsp://115.233.41.137/PLTV/88888913/224/3221227806/10000100000000060000000000304159_0.smil
CCTV5,rtsp://115.233.41.137/PLTV/88888913/224/3221229122/10000100000000060000000005809146_0.smil
CCTV6,rtsp://115.233.41.137/PLTV/88888913/224/3221229165/10000100000000060000000005809145_0.smil
CCTV7,rtsp://115.233.41.137/PLTV/88888913/224/3221227782/10000100000000060000000000304168_0.smil
CCTV8,rtsp://115.233.41.137/PLTV/88888913/224/3221229118/10000100000000060000000005809144_0.smil
CCTV10,rtsp://115.233.41.137/PLTV/88888913/224/3221227773/10000100000000060000000000304139_0.smil
CCTV11,rtsp://115.233.41.137/PLTV/88888913/224/3221227777/10000100000000060000000000304164_0.smil
CCTV12,rtsp://115.233.41.137/PLTV/88888913/224/3221227810/10000100000000060000000000304202_0.smil
CCTV13,rtsp://115.233.41.137/PLTV/88888913/224/3221227811/10000100000000060000000000304163_0.smil
CCTV14,rtsp://115.233.41.137/PLTV/88888913/224/3221227747/10000100000000060000000000304138_0.smil
CCTV15,rtsp://115.233.41.137/PLTV/88888913/224/3221227993/10000100000000060000000000794054_0.smil
CCTV17,rtsp://115.233.41.137/PLTV/88888913/224/3221229176/54864243.smil
4K,#genre#
CCTV16,rtsp://115.233.41.137/PLTV/88888913/224/3221229331/74036079.smil
北京卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229453/128124469.smil
广东卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229456/131699760.smil
深圳卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229455/131699790.smil
浙江卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229473/136086103.smil
东方卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229460/136083232.smil
湖南卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229464/136083240.smil
江苏卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229468/136083267.smil
四川卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229470/136083195.smil
山东卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229467/136083251.smil
卫视高清,#genre#
浙江卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221228012/10000100000000060000000000794032_0.smil
深圳卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227988/10000100000000060000000000794038_0.smil
广东卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221228011/10000100000000060000000000794034_0.smil
湖南卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227983/10000100000000060000000000794037_0.smil
天津卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221228016/10000100000000060000000000794035_0.smil
山东卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227978/10000100000000060000000000794036_0.smil
江苏卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221228067/10000100000000060000000001063212_0.smil
北京卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221228080/10000100000000060000000001063209_0.smil
纪实科教,rtsp://115.233.41.137/PLTV/88888913/224/3221229419/110036300.smil
四川卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229046/10000100000000060000000004835838_0.smil
河北卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229050/10000100000000060000000004836297_0.smil
辽宁卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229042/10000100000000060000000004835836_0.smil
贵州卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229044/10000100000000060000000004835835_0.smil
重庆卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229061/10000100000000060000000004835834_0.smil
河南卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229057/10000100000000060000000004835833_0.smil
江西卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229127/10000100000000060000000004835832_0.smil
东南卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229040/10000100000000060000000004835831_0.smil
安徽卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221228120/10000100000000060000000002242150_0.smil
湖北卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221228102/10000100000000060000000002242149_0.smil
黑龙江卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221228068/10000100000000060000000002242148_0.smil
东方卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221228140/10000100000000060000000002670196_0.smil
西藏卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229457/134307492.smil
兵团卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229461/134307530.smil
宁夏卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229462/134307486.smil
新疆卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229459/134307257.smil
凤凰中文,rtsp://115.233.41.137/PLTV/88888913/224/3221229422/110077577.smil
凤凰资讯,rtsp://115.233.41.137/PLTV/88888913/224/3221229423/110077527.smil
卫视标清,#genre#
浙江卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227817/10000100000000060000000000304248_0.smil
深圳卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227772/10000100000000060000000000304160_0.smil
广东卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227821/10000100000000060000000000304214_0.smil
湖南卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227791/10000100000000060000000000304141_0.smil
天津卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227805/10000100000000060000000000304190_0.smil
山东卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227820/10000100000000060000000000304230_0.smil
江苏卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227797/10000100000000060000000000304232_0.smil
北京卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227813/10000100000000060000000000304237_0.smil
四川卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227822/10000100000000060000000000304252_0.smil
河北卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227812/10000100000000060000000000304244_0.smil
辽宁卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227841/10000100000000060000000000304251_0.smil
贵州卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227828/10000100000000060000000000304253_0.smil
重庆卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227836/10000100000000060000000000304231_0.smil
河南卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227835/10000100000000060000000000304242_0.smil
江西卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227807/10000100000000060000000000304239_0.smil
东南卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227831/10000100000000060000000000304227_0.smil
安徽卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227783/10000100000000060000000000304148_0.smil
湖北卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227823/10000100000000060000000000304249_0.smil
黑龙江卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227825/10000100000000060000000000304234_0.smil
东方卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227788/10000100000000060000000000304153_0.smil
甘肃卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229052/10000100000000060000000004969230_0.smil
海南卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227803/10000100000000060000000000304212_0.smil
广西卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227840/10000100000000060000000000304250_0.smil
云南卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227830/10000100000000060000000000304238_0.smil
吉林卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227802/10000100000000060000000000304236_0.smil
内蒙古卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221229147/10000100000000060000000004969231_0.smil
青海卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227765/10000100000000060000000000304132_0.smil
西藏卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221228005/10000100000000060000000000793620_0.smil
陕西卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227826/10000100000000060000000000304223_0.smil
兵团卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221228006/10000100000000060000000000789241_0.smil
山西卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227787/10000100000000060000000000304213_0.smil
宁夏卫视,rtsp://115.233.41.137/PLTV/88888913/224/3221227855/10000100000000060000000000304710_0.smil
中国教育1台,rtsp://115.233.41.137/PLTV/88888913/224/3221227968/10000100000000060000000000789246_0.smil
中国教育4台,rtsp://115.233.41.137/PLTV/88888913/224/3221229128/10000100000000060000000005781889_0.smil
卡酷少儿,rtsp://115.233.41.137/PLTV/88888913/224/3221229420/110036417.smil
金鹰卡通,rtsp://115.233.41.137/PLTV/88888913/224/3221229202/59229692.smil
国际,#genre#
CGTN,rtsp://115.233.41.137/PLTV/88888913/224/3221228108/10000100000000060000000002707382_0.smil
CGTN西班牙语,rtsp://115.233.41.137/PLTV/88888913/224/3221229180/54864297.smil
CGTN法语,rtsp://115.233.41.137/PLTV/88888913/224/3221229271/54864338.smil
CGTN阿拉伯语,rtsp://115.233.41.137/PLTV/88888913/224/3221229158/54864306.smil
CGTN俄罗斯语,rtsp://115.233.41.137/PLTV/88888913/224/3221229162/54864352.smil
地方高清,#genre#
浙江钱江都市,rtsp://115.233.41.137/PLTV/88888913/224/3221229041/10000100000000060000000004799139_0.smil
浙江经济生活,rtsp://115.233.41.137/PLTV/88888913/224/3221229115/10000100000000060000000004799165_0.smil
浙江教科影视,rtsp://115.233.41.137/PLTV/88888913/224/3221229111/10000100000000060000000004799164_0.smil
浙江民生休闲,rtsp://115.233.41.137/PLTV/88888913/224/3221229045/10000100000000060000000004799162_0.smil
浙江公共新闻,rtsp://115.233.41.137/PLTV/88888913/224/3221229034/10000100000000060000000004799161_0.smil
浙江少儿,rtsp://115.233.41.137/PLTV/88888913/224/3221229030/10000100000000060000000004799160_0.smil
之江纪录,rtsp://115.233.41.137/PLTV/88888913/224/3221229409/92749537.smil
杭州1综合,rtsp://115.233.41.137/PLTV/88888913/224/3221229189/52579603.smil
杭州2明珠,rtsp://115.233.41.137/PLTV/88888913/224/3221229152/52579496.smil
杭州3生活,rtsp://115.233.41.137/PLTV/88888913/224/3221229156/52579500.smil
杭州4影视,rtsp://115.233.41.137/PLTV/88888913/224/3221229142/52579609.smil
杭州5青少,rtsp://115.233.41.137/PLTV/88888913/224/3221229217/57567111.smil
杭州导视,rtsp://115.233.41.137/PLTV/88888913/224/3221229263/52579543.smil
地方标清,#genre#
钱江频道,rtsp://115.233.41.137/PLTV/88888913/224/3221227790/10000100000000060000000000304158_0.smil
浙江经济生活,rtsp://115.233.41.137/PLTV/88888913/224/3221227778/10000100000000060000000000304143_0.smil
浙江教科影视,rtsp://115.233.41.137/PLTV/88888913/224/3221227851/10000100000000060000000000304818_0.smil
浙江民生休闲,rtsp://115.233.41.137/PLTV/88888913/224/3221227800/10000100000000060000000000304166_0.smil
浙江公共新闻,rtsp://115.233.41.137/PLTV/88888913/224/3221227816/10000100000000060000000000304167_0.smil
浙江少儿,rtsp://115.233.41.137/PLTV/88888913/224/3221227801/10000100000000060000000000304155_0.smil
杭州1综合,rtsp://115.233.41.137/PLTV/88888913/224/3221228040/10000100000000060000000000979371_0.smil
杭州2明珠,rtsp://115.233.41.137/PLTV/88888913/224/3221228052/10000100000000060000000000987759_0.smil
杭州3生活,rtsp://115.233.41.137/PLTV/88888913/224/3221228035/10000100000000060000000000979320_0.smil
杭州4影视,rtsp://115.233.41.137/PLTV/88888913/224/3221228023/10000100000000060000000000979322_0.smil
杭州5青少,rtsp://115.233.41.137/PLTV/88888913/224/3221228018/10000100000000060000000000979313_0.smil
杭州导视,rtsp://115.233.41.137/PLTV/88888913/224/3221229124/10000100000000060000000005446941_0.smil
付费高清,#genre#
欢笑剧场,rtsp://115.233.41.137/PLTV/88888913/224/3221229240/72486906.smil
都市剧场,rtsp://115.233.41.137/PLTV/88888913/224/3221229244/72486950.smil
法制天地,rtsp://115.233.41.137/PLTV/88888913/224/3221229323/72486984.smil
动漫秀场,rtsp://115.233.41.137/PLTV/88888913/224/3221229236/72486907.smil
游戏风云,rtsp://115.233.41.137/PLTV/88888913/224/3221229289/72488480.smil
乐游,rtsp://115.233.41.137/PLTV/88888913/224/3221229285/72486834.smil
金色学堂,rtsp://115.233.41.137/PLTV/88888913/224/3221229315/72486946.smil
生活时尚,rtsp://115.233.41.137/PLTV/88888913/224/3221229277/72486909.smil
茶频道,rtsp://115.233.41.137/PLTV/88888913/224/3221229281/72486910.smil
快乐垂钓,rtsp://115.233.41.137/PLTV/88888913/224/3221229327/72487516.smil
睛彩竞技,rtsp://115.233.41.137/PLTV/88888913/224/3221229408/94611403.smil
睛彩篮球,rtsp://115.233.41.137/PLTV/88888913/224/3221229412/94611355.smil
睛彩青少,rtsp://115.233.41.137/PLTV/88888913/224/3221229411/94611457.smil
睛彩广场舞,rtsp://115.233.41.137/PLTV/88888913/224/3221229410/94611402.smil
其他,#genre#
环球旅游,rtsp://115.233.41.137/PLTV/88888913/224/3221229415/103499735.smil
生态环境,rtsp://115.233.41.137/PLTV/88888913/224/3221229458/133688507.smil
好易购1高清,rtsp://115.233.41.137/PLTV/88888913/224/3221229213/53485722.smil
好易购2,rtsp://115.233.41.137/PLTV/88888913/224/3221229439/121778722.smil
央广购物,rtsp://115.233.41.137/PLTV/88888913/224/3221229017/10000100000000060000000004414507_0.smil
优购物,rtsp://115.233.41.137/PLTV/88888913/224/3221229436/119642395.smil
聚鲨环球精选,rtsp://115.233.41.137/PLTV/88888913/224/3221228984/10000100000000060000000004366615_0.smil
直播室4,rtsp://115.233.41.137/PLTV/88888913/224/3221229007/10000100000000060000000004308260_0.smil
直播室5,rtsp://115.233.41.137/PLTV/88888913/224/3221229011/10000100000000060000000004308262_0.smil
直播室6,rtsp://115.233.41.137/PLTV/88888913/224/3221229015/10000100000000060000000004308263_0.smil
爱看熊猫,rtsp://115.233.41.137/PLTV/88888913/224/3221229303/67227411.smil
熊猫宝宝幼儿园,rtsp://115.233.41.137/PLTV/88888913/224/3221229232/67227295.smil
大熊猫的一天,rtsp://115.233.41.137/PLTV/88888913/224/3221229269/67227366.smil
信号测试3,rtsp://115.233.41.137/PLTV/88888913/224/3221229181/50701500.smil
4K测试1,rtsp://115.233.41.137/PLTV/88888913/224/3221229167/10000100000000060000000005029497_0.smil
信号测试2,rtsp://115.233.41.137/PLTV/88888913/224/3221229177/49384090.smil
珠峰直播2,rtsp://115.233.41.137/PLTV/88888913/224/3221229068/10000100000000060000000005029495_0.smil
导视频道,rtsp://115.233.41.137/PLTV/88888913/224/3221228087/10000100000000060000000001432912_0.smil
高清导视,rtsp://115.233.41.137/PLTV/88888913/224/3221228038/10000100000000060000000001122729_0.smil



全网线路,#group#



130519,#genre#
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221225673/index.m3u8?
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221225723/index.m3u8?
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221225770/index.m3u8?
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221226163/index.m3u8?
CCTV2,https://zby.130519.xyz/PLTV/11/224/3221226122/index.m3u8?
CCTV3,https://zby.130519.xyz/PLTV/11/224/3221225766/index.m3u8?
CCTV3,https://zby.130519.xyz/PLTV/11/224/3221226165/index.m3u8?
CCTV4,https://zby.130519.xyz/PLTV/11/224/3221226124/index.m3u8?
CCTV5,https://zby.130519.xyz/PLTV/11/224/3221225734/index.m3u8?
CCTV5,https://zby.130519.xyz/PLTV/11/224/3221226146/index.m3u8?
CCTV6,https://zby.130519.xyz/PLTV/11/224/3221225741/index.m3u8?
CCTV6,https://zby.130519.xyz/PLTV/11/224/3221226148/index.m3u8?
CCTV7,https://zby.130519.xyz/PLTV/11/224/3221225701/index.m3u8?
CCTV7,https://zby.130519.xyz/PLTV/11/224/3221226143/index.m3u8?
CCTV7,https://zby.130519.xyz/PLTV/11/224/3221226137/index.m3u8?
CCTV8,https://zby.130519.xyz/PLTV/11/224/3221225736/index.m3u8?
CCTV8,https://zby.130519.xyz/PLTV/11/224/3221226167/index.m3u8?
CCTV10,https://zby.130519.xyz/PLTV/11/224/3221225743/index.m3u8?
CCTV10,https://zby.130519.xyz/PLTV/11/224/3221226169/index.m3u8?
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8?
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226145/index.m3u8?
CCTV12,https://zby.130519.xyz/PLTV/11/224/3221226103/index.m3u8?
CCTV12,https://zby.130519.xyz/PLTV/11/224/3221226126/index.m3u8?
CCTV13,https://zby.130519.xyz/PLTV/11/224/3221226128/index.m3u8?
CCTV14,https://zby.130519.xyz/PLTV/11/224/3221225738/index.m3u8?
CCTV14,https://zby.130519.xyz/PLTV/11/224/3221226150/index.m3u8?
CCTV15,https://zby.130519.xyz/PLTV/11/224/3221226147/index.m3u8?
CCTV16,https://zby.130519.xyz/PLTV/11/224/3221226120/index.m3u8?
CETV1,https://zby.130519.xyz/PLTV/11/224/3221225775/index.m3u8?
CETV4,https://zby.130519.xyz/PLTV/11/224/3221226153/index.m3u8?
CETV4,https://zby.130519.xyz/PLTV/11/224/3221226069/index.m3u8?
CGTN,https://zby.130519.xyz/PLTV/11/224/3221226016/index.m3u8?
广东珠江,https://fn.130519.xyz/gdzj/index.m3u8?servicetype=1&&IASHttpSessionId=RR778520250111113355399717&ispcode=1108
大湾区卫视,https://fn.130519.xyz/gddwq/index.m3u8?servicetype=1&&IASHttpSessionId=RR778520250111113355399717&ispcode=1108
江苏卫视,https://zby.130519.xyz/PLTV/11/224/3221225720/index.m3u8?
黑龙江卫视,https://zby.130519.xyz/PLTV/11/224/3221225722/index.m3u8?
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221225725/index.m3u8?
北京卫视,https://zby.130519.xyz/PLTV/11/224/3221225724/index.m3u8?
湖南卫视,https://zby.130519.xyz/PLTV/11/224/3221225726/index.m3u8?
浙江卫视,https://zby.130519.xyz/PLTV/11/224/3221225727/index.m3u8?
深圳卫视,https://zby.130519.xyz/PLTV/11/224/3221225728/index.m3u8?
湖北卫视,https://zby.130519.xyz/PLTV/11/224/3221225729/index.m3u8?
安徽卫视,https://zby.130519.xyz/PLTV/11/224/3221225739/index.m3u8?
江西卫视,https://zby.130519.xyz/PLTV/11/224/3221225740/index.m3u8?
天津卫视,https://zby.130519.xyz/PLTV/11/224/3221225742/index.m3u8?
广东卫视,https://zby.130519.xyz/PLTV/11/224/3221225731/index.m3u8?
山东卫视,https://zby.130519.xyz/PLTV/11/224/3221225733/index.m3u8?
东南卫视,https://zby.130519.xyz/PLTV/11/224/3221225745/index.m3u8?
辽宁卫视,https://zby.130519.xyz/PLTV/11/224/3221225747/index.m3u8?
西藏卫视,https://zby.130519.xyz/PLTV/11/224/3221225767/index.m3u8?
康巴卫视,https://zby.130519.xyz/PLTV/11/224/3221225773/index.m3u8?
厦门卫视,https://zby.130519.xyz/PLTV/11/224/3221226008/index.m3u8?
内蒙古卫视,https://zby.130519.xyz/PLTV/11/224/3221226011/index.m3u8?
西藏卫视,https://zby.130519.xyz/PLTV/11/224/3221226012/index.m3u8?
吉林卫视,https://zby.130519.xyz/PLTV/11/224/3221226082/index.m3u8?
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226084/index.m3u8?
陕西卫视,https://zby.130519.xyz/PLTV/11/224/3221226086/index.m3u8?
新疆卫视,https://zby.130519.xyz/PLTV/11/224/3221226088/index.m3u8?
甘肃卫视,https://zby.130519.xyz/PLTV/11/224/3221226090/index.m3u8?
宁夏卫视,https://zby.130519.xyz/PLTV/11/224/3221226092/index.m3u8?
河北卫视,https://zby.130519.xyz/PLTV/11/224/3221226107/index.m3u8?
青海卫视,https://zby.130519.xyz/PLTV/11/224/3221226105/index.m3u8?
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221226106/index.m3u8?
云南卫视,https://zby.130519.xyz/PLTV/11/224/3221226109/index.m3u8?
兵团卫视,https://zby.130519.xyz/PLTV/11/224/3221226111/index.m3u8?
山西卫视,https://zby.130519.xyz/PLTV/11/224/3221226113/index.m3u8?
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221226050/index.m3u8?
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226130/index.m3u8?
河南卫视,https://zby.130519.xyz/PLTV/11/224/3221226132/index.m3u8?
吉林卫视,https://zby.130519.xyz/PLTV/11/224/3221226149/index.m3u8?
云南卫视,https://zby.130519.xyz/PLTV/11/224/3221226151/index.m3u8?
四川卫视,https://zby.130519.xyz/PLTV/11/224/3221226152/index.m3u8?
海南卫视,https://zby.130519.xyz/PLTV/11/224/3221226154/index.m3u8?
重庆卫视,https://zby.130519.xyz/PLTV/11/224/3221226171/index.m3u8?
贵州卫视,https://zby.130519.xyz/PLTV/11/224/3221226173/index.m3u8?
东方财经,https://zby.130519.xyz/PLTV/11/224/3221226134/index.m3u8?
新闻综合,https://zby.130519.xyz/PLTV/11/224/3221226136/index.m3u8?
第一财经,https://zby.130519.xyz/PLTV/11/224/3221225737/index.m3u8?
五星体育,https://zby.130519.xyz/PLTV/11/224/3221225732/index.m3u8?
东方影视,https://zby.130519.xyz/PLTV/11/224/3221225744/index.m3u8?
上海都市,https://zby.130519.xyz/PLTV/11/224/3221225749/index.m3u8?
金色学堂,https://zby.130519.xyz/PLTV/11/224/3221225748/index.m3u8?
都市剧场,https://zby.130519.xyz/PLTV/11/224/3221225762/index.m3u8?
都市剧场,https://zby.130519.xyz/PLTV/11/224/3221226155/index.m3u8?
动漫秀场,https://zby.130519.xyz/PLTV/11/224/3221225764/index.m3u8?
动漫秀场,https://zby.130519.xyz/PLTV/11/224/3221226138/index.m3u8?
生活时尚,https://zby.130519.xyz/PLTV/11/224/3221225768/index.m3u8?
欢笑剧场,https://zby.130519.xyz/PLTV/11/224/3221225771/index.m3u8?
法治天地,https://zby.130519.xyz/PLTV/11/224/3221225994/index.m3u8?
